"","Easting","Northing"
"4219",19.4446505,-33.6405711
"4220",19.4484994,-33.6543998
"4221",19.4652929,-33.6398206
"4222",19.4486384,-33.6545988
"4223",19.448933,-33.6548135
"4224",19.4557431,-33.6540182
"4225",19.4497511,-33.6561922
"4226",19.4551941,-33.6539082
"4227",19.4553911,-33.6541902
"4228",19.4499942,-33.6565398
"4229",19.4553701,-33.6538222
"4230",19.4482494,-33.6584085
"4231",19.4555461,-33.6537362
"4232",19.4449727,-33.6172809
"4233",19.4483327,-33.6506795
"4234",19.4759749,-33.6464401
"4235",19.4467037,-33.6527203
"4236",19.4462443,-33.6529439
"4237",19.4527698,-33.6591389
"4238",19.4493417,-33.6567838
"4239",19.4518858,-33.6590144
"4240",19.4514048,-33.6589744
"4241",19.4531526,-33.6592937
"4242",19.4522141,-33.6594063
"4243",19.4475978,-33.6541636
"4244",19.4517092,-33.6593951
"4245",19.4521888,-33.6597483
"4246",19.4515042,-33.6573808
"4247",19.4513111,-33.6572362
"4248",19.4518693,-33.6579533
"4249",19.4532502,-33.6514616
"4250",19.4517196,-33.6588065
"4251",19.4493417,-33.6567838
"4252",19.4581683,-33.6499736
"4253",19.4455244,-33.6490383
"4254",19.449218,-33.6554284
"4255",19.4581683,-33.6499736
"4256",19.4474328,-33.6523654
"4257",19.4532336,-33.6595658
"4258",19.4532336,-33.6595658
"4259",19.4467037,-33.6527203
"4260",19.4509046,-33.6582811
"4261",19.4411802,-33.6615725
"4262",19.4472348,-33.6536428
"4263",19.4532376,-33.6511143
"4264",19.4411802,-33.6615725
"4265",19.4510803,-33.6585265
"4266",19.4499015,-33.6564077
"4267",19.4509046,-33.6582811
"4268",19.4496122,-33.6559937
"4269",19.4467074,-33.6589205
"4270",19.4497235,-33.6570358
"4271",19.4540614,-33.6548408
"4272",19.455803,-33.6520807
"4273",19.4565331,-33.6503932
"4274",19.4678655,-33.6493638
"4275",19.4508348,-33.6533676
"4276",19.4560736,-33.6534792
"4277",19.4567954,-33.6535016
"4278",19.4559188,-33.6539321
"4279",19.4422774,-33.6173455
"4280",19.4507734,-33.6244956
"4281",19.4469111,-33.6321288
"4282",19.4523461,-33.620123
"4283",19.4668599,-33.6382397
"4284",19.4554331,-33.6518863
"4285",19.4475731,-33.6171738
"4286",19.4542643,-33.6197397
"4287",19.4678655,-33.6493638
"4288",19.4430765,-33.6524875
"4289",19.4498887,-33.6522343
"4290",19.4498887,-33.6522343
"4291",19.4498887,-33.6522343
"4292",19.4426768,-33.6165187
"4293",19.4527698,-33.6591389
"4294",19.4538636,-33.6549347
"4295",19.4483978,-33.6595075
"4296",19.4283336,-33.6379331
"4297",19.4539699,-33.623293
"4298",19.4792323,-33.6422918
"4299",19.4776105,-33.6423093
"4300",19.4494739,-33.6557947
"4301",19.4491302,-33.6553036
"4302",19.4494916,-33.6559193
"4303",19.4518693,-33.6579533
"4304",19.4097525,-33.6185394
"4305",19.4792907,-33.6413718
"4306",19.4536341,-33.6181051
"4307",19.4568448,-33.6175907
"4308",19.4684267,-33.637844
"4309",19.4480164,-33.6537079
"4310",19.4553911,-33.6541902
"4311",19.4464486,-33.6336253
"4312",19.4470113,-33.653323
"4313",19.437331,-33.6459946
"4314",19.4487079,-33.6546984
"4315",19.4471387,-33.653505
